np,omp_threads,mode,grid,iters,repeat,runtime_s
10,12,decrypt,256,2000,1,0.989966
10,12,encrypt,512,500,1,0.334693
10,12,decrypt,512,500,1,0.323976
10,12,encrypt,512,1000,1,0.581415
10,12,decrypt,512,1000,1,0.752459
10,12,encrypt,512,2000,1,1.105306
10,12,decrypt,512,2000,1,0.995729
10,12,encrypt,1024,500,1,0.446328
10,12,decrypt,1024,500,1,0.453480
10,12,encrypt,1024,1000,1,0.926547
10,12,decrypt,1024,1000,1,0.887365
10,12,encrypt,1024,2000,1,1.647765
10,12,decrypt,1024,2000,1,1.656005
12,1,encrypt,64,500,1,0.028317
12,1,decrypt,64,500,1,0.030638
12,1,encrypt,64,1000,1,0.043597
12,1,decrypt,64,1000,1,0.027038
12,1,encrypt,64,2000,1,0.037396
12,1,decrypt,64,2000,1,0.039214
12,1,encrypt,128,500,1,0.044114
12,1,decrypt,128,500,1,0.041518
12,1,encrypt,128,1000,1,0.043147
12,1,decrypt,128,1000,1,0.043078
12,1,encrypt,128,2000,1,0.079393
12,1,decrypt,128,2000,1,0.061186
12,1,encrypt,256,500,1,0.101805
12,1,decrypt,256,500,1,0.100999
12,1,encrypt,256,1000,1,0.129236
12,1,decrypt,256,1000,1,0.138615
12,1,encrypt,256,2000,1,0.188617
12,1,decrypt,256,2000,1,0.187847
12,1,encrypt,512,500,1,0.186965
12,1,decrypt,512,500,1,0.182509
12,1,encrypt,512,1000,1,0.306365
12,1,decrypt,512,1000,1,0.411797
12,1,encrypt,512,2000,1,0.511133
12,1,decrypt,512,2000,1,0.543411
12,1,encrypt,1024,500,1,0.451219
12,1,decrypt,1024,500,1,0.469532
12,1,encrypt,1024,1000,1,0.900253
12,1,decrypt,1024,1000,1,0.824531
12,1,encrypt,1024,2000,1,1.759910
12,1,decrypt,1024,2000,1,1.529784
12,2,encrypt,64,500,1,0.075947
12,2,decrypt,64,500,1,0.068417
12,2,encrypt,64,1000,1,0.132480
12,2,decrypt,64,1000,1,0.117730
12,2,encrypt,64,2000,1,0.219120
12,2,decrypt,64,2000,1,0.215725
12,2,encrypt,128,500,1,0.072503
12,2,decrypt,128,500,1,0.068939
12,2,encrypt,128,1000,1,0.121502
12,2,decrypt,128,1000,1,0.132216
12,2,encrypt,128,2000,1,0.222079
12,2,decrypt,128,2000,1,0.207454
12,2,encrypt,256,500,1,0.155099
12,2,decrypt,256,500,1,0.134270
12,2,encrypt,256,1000,1,0.198505
12,2,decrypt,256,1000,1,0.183402
12,2,encrypt,256,2000,1,0.283143
12,2,decrypt,256,2000,1,0.282761
12,2,encrypt,512,500,1,0.164887
12,2,decrypt,512,500,1,0.169234
12,2,encrypt,512,1000,1,0.297463
12,2,decrypt,512,1000,1,0.268385
12,2,encrypt,512,2000,1,0.447350
12,2,decrypt,512,2000,1,0.495026
12,2,encrypt,1024,500,1,0.370702
12,2,decrypt,1024,500,1,0.379564
12,2,encrypt,1024,1000,1,0.636862
12,2,decrypt,1024,1000,1,0.634971
12,2,encrypt,1024,2000,1,1.141544
12,2,decrypt,1024,2000,1,1.371489
12,4,encrypt,64,500,1,0.118644
12,4,decrypt,64,500,1,0.133362
12,4,encrypt,64,1000,1,0.204370
12,4,decrypt,64,1000,1,0.225192
12,4,encrypt,64,2000,1,0.397810
12,4,decrypt,64,2000,1,0.367888
12,4,encrypt,128,500,1,0.121944
12,4,decrypt,128,500,1,0.119865
12,4,encrypt,128,1000,1,0.226568
12,4,decrypt,128,1000,1,0.209657
12,4,encrypt,128,2000,1,0.392917
12,4,decrypt,128,2000,1,0.436267
12,4,encrypt,256,500,1,0.170009
12,4,decrypt,256,500,1,0.180617
12,4,encrypt,256,1000,1,0.264142
12,4,decrypt,256,1000,1,0.268242
12,4,encrypt,256,2000,1,0.627607
12,4,decrypt,256,2000,1,0.418133
12,4,encrypt,512,500,1,0.230998
12,4,decrypt,512,500,1,0.202956
12,4,encrypt,512,1000,1,0.322333
12,4,decrypt,512,1000,1,0.375302
12,4,encrypt,512,2000,1,0.588193
12,4,decrypt,512,2000,1,0.656956
12,4,encrypt,1024,500,1,0.372568
12,4,decrypt,1024,500,1,0.355726
12,4,encrypt,1024,1000,1,0.838180
12,4,decrypt,1024,1000,1,0.742912
12,4,encrypt,1024,2000,1,1.401930
12,4,decrypt,1024,2000,1,1.581258
12,6,encrypt,64,500,1,0.202684
12,6,decrypt,64,500,1,0.167405
12,6,encrypt,64,1000,1,0.325235
12,6,decrypt,64,1000,1,0.322891
12,6,encrypt,64,2000,1,0.541459
12,6,decrypt,64,2000,1,0.567975
12,6,encrypt,128,500,1,0.160069
12,6,decrypt,128,500,1,0.151305
12,6,encrypt,128,1000,1,0.329044
12,6,decrypt,128,1000,1,0.299854
12,6,encrypt,128,2000,1,0.763534
12,6,decrypt,128,2000,1,0.583992
12,6,encrypt,256,500,1,0.212907
12,6,decrypt,256,500,1,0.268420
12,6,encrypt,256,1000,1,0.334903
12,6,decrypt,256,1000,1,0.423337
12,6,encrypt,256,2000,1,0.657940
12,6,decrypt,256,2000,1,0.635797
12,6,encrypt,512,500,1,0.250775
12,6,decrypt,512,500,1,0.262749
12,6,encrypt,512,1000,1,0.419224
12,6,decrypt,512,1000,1,0.399988
12,6,encrypt,512,2000,1,0.799614
12,6,decrypt,512,2000,1,0.885070
12,6,encrypt,1024,500,1,0.403200
12,6,decrypt,1024,500,1,0.611994
12,6,encrypt,1024,1000,1,0.766836
12,6,decrypt,1024,1000,1,0.888663
12,6,encrypt,1024,2000,1,1.594699
12,6,decrypt,1024,2000,1,1.464649
12,8,encrypt,64,500,1,0.189637
12,8,decrypt,64,500,1,0.217879
12,8,encrypt,64,1000,1,0.570493
12,8,decrypt,64,1000,1,0.457561
12,8,encrypt,64,2000,1,0.733832
12,8,decrypt,64,2000,1,0.787526
12,8,encrypt,128,500,1,0.202767
12,8,decrypt,128,500,1,0.199785
12,8,encrypt,128,1000,1,0.347482
12,8,decrypt,128,1000,1,0.374442
12,8,encrypt,128,2000,1,0.758147
12,8,decrypt,128,2000,1,0.772434
12,8,encrypt,256,500,1,0.282601
12,8,decrypt,256,500,1,0.273792
12,8,encrypt,256,1000,1,0.486567
12,8,decrypt,256,1000,1,0.453764
12,8,encrypt,256,2000,1,0.899668
12,8,decrypt,256,2000,1,0.798797
12,8,encrypt,512,500,1,0.319422
12,8,decrypt,512,500,1,0.263634
12,8,encrypt,512,1000,1,0.537425
12,8,decrypt,512,1000,1,0.437157
12,8,encrypt,512,2000,1,1.001107
12,8,decrypt,512,2000,1,1.045019
12,8,encrypt,1024,500,1,0.476288
12,8,decrypt,1024,500,1,0.476396
12,8,encrypt,1024,1000,1,0.861426
12,8,decrypt,1024,1000,1,0.772874
12,8,encrypt,1024,2000,1,1.781842
12,8,decrypt,1024,2000,1,1.602777
12,10,encrypt,64,500,1,0.293913
12,10,decrypt,64,500,1,0.296292
12,10,encrypt,64,1000,1,0.554221
12,10,decrypt,64,1000,1,0.534486
12,10,encrypt,64,2000,1,1.230217
12,10,decrypt,64,2000,1,1.068665
12,10,encrypt,128,500,1,0.236885
12,10,decrypt,128,500,1,0.244305
12,10,encrypt,128,1000,1,0.499331
12,10,decrypt,128,1000,1,0.572680
12,10,encrypt,128,2000,1,1.048795
12,10,decrypt,128,2000,1,1.111381
12,10,encrypt,256,500,1,0.299072
12,10,decrypt,256,500,1,0.318326
12,10,encrypt,256,1000,1,0.672508
12,10,decrypt,256,1000,1,0.547788
12,10,encrypt,256,2000,1,1.048894
12,10,decrypt,256,2000,1,0.950613
12,10,encrypt,512,500,1,0.341706
12,10,decrypt,512,500,1,0.335188
12,10,encrypt,512,1000,1,0.670034
12,10,decrypt,512,1000,1,0.599884
12,10,encrypt,512,2000,1,1.165056
12,10,decrypt,512,2000,1,1.190065
12,10,encrypt,1024,500,1,0.482294
12,10,decrypt,1024,500,1,0.470756
12,10,encrypt,1024,1000,1,0.923938
12,10,decrypt,1024,1000,1,0.885890
12,10,encrypt,1024,2000,1,1.886692
12,10,decrypt,1024,2000,1,1.636523
12,12,encrypt,64,500,1,0.282315
12,12,decrypt,64,500,1,0.324615
12,12,encrypt,64,1000,1,0.637973
12,12,decrypt,64,1000,1,0.613338
12,12,encrypt,64,2000,1,1.228789
12,12,decrypt,64,2000,1,1.240895
12,12,encrypt,128,500,1,0.305949
12,12,decrypt,128,500,1,0.404465
12,12,encrypt,128,1000,1,0.603356
12,12,decrypt,128,1000,1,0.550242
12,12,encrypt,128,2000,1,1.231876
12,12,decrypt,128,2000,1,1.227353
12,12,encrypt,256,500,1,0.407929
12,12,decrypt,256,500,1,0.354644
12,12,encrypt,256,1000,1,0.670410
12,12,decrypt,256,1000,1,0.783767
12,12,encrypt,256,2000,1,1.264877
12,12,decrypt,256,2000,1,1.434849
12,12,encrypt,512,500,1,0.355453
12,12,decrypt,512,500,1,0.392707
12,12,encrypt,512,1000,1,0.808716
12,12,decrypt,512,1000,1,0.685341
12,12,encrypt,512,2000,1,1.318574
12,12,decrypt,512,2000,1,1.523281
12,12,encrypt,1024,500,1,0.500383
12,12,decrypt,1024,500,1,0.607798
12,12,encrypt,1024,1000,1,1.078090
12,12,decrypt,1024,1000,1,1.004232
12,12,encrypt,1024,2000,1,2.206567
12,12,decrypt,1024,2000,1,2.020610
