np,omp_threads,mode,grid,iters,repeat,runtime_s
6,6,decrypt,32,5000,1,1.373043
6,6,encrypt,64,1000,1,0.116299
6,6,decrypt,64,1000,1,0.099066
6,6,encrypt,64,5000,1,1.421058
6,6,decrypt,64,5000,1,1.344722
6,6,encrypt,128,1000,1,0.137205
6,6,decrypt,128,1000,1,0.119366
6,6,encrypt,128,5000,1,1.426049
6,6,decrypt,128,5000,1,0.407799
6,6,encrypt,256,1000,1,0.224624
6,6,decrypt,256,1000,1,0.182066
6,6,encrypt,256,5000,1,0.906372
6,6,decrypt,256,5000,1,0.840825
6,6,encrypt,1024,1000,1,1.791651
6,6,decrypt,1024,1000,1,1.609167
6,6,encrypt,1024,5000,1,8.458807
6,6,decrypt,1024,5000,1,7.751171
6,6,encrypt,2048,1000,1,6.653440
6,6,decrypt,2048,1000,1,6.078940
6,6,encrypt,2048,5000,1,32.198257
6,6,decrypt,2048,5000,1,29.582241
6,6,encrypt,4096,1000,1,25.978131
6,6,decrypt,4096,1000,1,23.749928
6,6,encrypt,4096,5000,1,127.404377
6,6,decrypt,4096,5000,1,121.256611
6,8,encrypt,32,1000,1,30.210575
6,8,decrypt,32,1000,1,1.132496
6,8,encrypt,32,5000,1,0.472305
6,8,decrypt,32,5000,1,1.479917
6,8,encrypt,64,1000,1,0.129954
6,8,decrypt,64,1000,1,0.124326
6,8,encrypt,64,5000,1,0.505551
6,8,decrypt,64,5000,1,1.544009
6,8,encrypt,128,1000,1,0.149455
6,8,decrypt,128,1000,1,0.135555
6,8,encrypt,128,5000,1,0.602572
6,8,decrypt,128,5000,1,1.580066
6,8,encrypt,256,1000,1,0.229008
6,8,decrypt,256,1000,1,0.230496
6,8,encrypt,256,5000,1,2.030558
6,8,decrypt,256,5000,1,0.870281
6,8,encrypt,1024,1000,1,1.968897
6,8,decrypt,1024,1000,1,1.757524
6,8,encrypt,1024,5000,1,8.801815
6,8,decrypt,1024,5000,1,8.030868
6,8,encrypt,2048,1000,1,6.918378
6,8,decrypt,2048,1000,1,6.302131
6,8,encrypt,2048,5000,1,33.726802
6,8,decrypt,2048,5000,1,30.773108
6,8,encrypt,4096,1000,1,27.077525
6,8,decrypt,4096,1000,1,24.670728
6,8,encrypt,4096,5000,1,130.727006
6,8,decrypt,4096,5000,1,120.903201
6,10,encrypt,32,1000,1,0.147579
6,10,decrypt,32,1000,1,1.192857
6,10,encrypt,32,5000,1,0.594066
6,10,decrypt,32,5000,1,0.593688
6,10,encrypt,64,1000,1,0.159326
6,10,decrypt,64,1000,1,0.139039
6,10,encrypt,64,5000,1,0.631925
6,10,decrypt,64,5000,1,0.578473
6,10,encrypt,128,1000,1,0.172832
6,10,decrypt,128,1000,1,0.150993
6,10,encrypt,128,5000,1,0.663927
6,10,decrypt,128,5000,1,0.698926
6,10,encrypt,256,1000,1,0.279097
6,10,decrypt,256,1000,1,1.250164
6,10,encrypt,256,5000,1,2.192529
6,10,decrypt,256,5000,1,2.130624
6,10,encrypt,1024,1000,1,1.902223
6,10,decrypt,1024,1000,1,1.687101
6,10,encrypt,1024,5000,1,8.834324
6,10,decrypt,1024,5000,1,8.124332
6,10,encrypt,2048,1000,1,6.864845
6,10,decrypt,2048,1000,1,6.268070
6,10,encrypt,2048,5000,1,33.416845
6,10,decrypt,2048,5000,1,30.613975
6,10,encrypt,4096,1000,1,26.769542
6,10,decrypt,4096,1000,1,25.182557
6,10,encrypt,4096,5000,1,130.052693
6,10,decrypt,4096,5000,1,119.286406
8,1,encrypt,32,1000,1,0.053830
8,1,decrypt,32,1000,1,1.058272
8,1,encrypt,32,5000,1,0.081961
8,1,decrypt,32,5000,1,0.066364
8,1,encrypt,64,1000,1,0.072630
8,1,decrypt,64,1000,1,1.087028
8,1,encrypt,64,5000,1,0.143956
8,1,decrypt,64,5000,1,1.123910
8,1,encrypt,128,1000,1,0.083169
8,1,decrypt,128,1000,1,0.091437
8,1,encrypt,128,5000,1,1.225691
8,1,decrypt,128,5000,1,0.162931
8,1,encrypt,256,1000,1,0.163260
8,1,decrypt,256,1000,1,0.179639
8,1,encrypt,256,5000,1,0.604176
8,1,decrypt,256,5000,1,0.499962
8,1,encrypt,1024,1000,1,1.831585
8,1,decrypt,1024,1000,1,1.721254
8,1,encrypt,1024,5000,1,9.663407
8,1,decrypt,1024,5000,1,9.201889
8,1,encrypt,2048,1000,1,7.111348
8,1,decrypt,2048,1000,1,6.636587
8,1,encrypt,2048,5000,1,34.238168
8,1,decrypt,2048,5000,1,32.530485
8,1,encrypt,4096,1000,1,28.081221
8,1,decrypt,4096,1000,1,26.409498
8,1,encrypt,4096,5000,1,168.296661
8,1,decrypt,4096,5000,1,130.467348
8,2,encrypt,32,1000,1,0.049200
8,2,decrypt,32,1000,1,1.106231
8,2,encrypt,32,5000,1,0.095708
8,2,decrypt,32,5000,1,0.067854
8,2,encrypt,64,1000,1,1.091332
8,2,decrypt,64,1000,1,1.054336
8,2,encrypt,64,5000,1,0.116893
8,2,decrypt,64,5000,1,0.084619
8,2,encrypt,128,1000,1,1.160620
8,2,decrypt,128,1000,1,0.062240
8,2,encrypt,128,5000,1,0.177801
8,2,decrypt,128,5000,1,1.192155
8,2,encrypt,256,1000,1,0.166794
8,2,decrypt,256,1000,1,1.149564
8,2,encrypt,256,5000,1,0.503238
8,2,decrypt,256,5000,1,1.486394
8,2,encrypt,1024,1000,1,1.556357
8,2,decrypt,1024,1000,1,1.369919
8,2,encrypt,1024,5000,1,8.233778
8,2,decrypt,1024,5000,1,6.630190
8,2,encrypt,2048,1000,1,5.840377
8,2,decrypt,2048,1000,1,5.301575
8,2,encrypt,2048,5000,1,28.384395
8,2,decrypt,2048,5000,1,26.003140
8,2,encrypt,4096,1000,1,23.132903
8,2,decrypt,4096,1000,1,21.005765
8,2,encrypt,4096,5000,1,114.099042
8,2,decrypt,4096,5000,1,103.575740
8,4,encrypt,32,1000,1,0.090839
8,4,decrypt,32,1000,1,1.137001
8,4,encrypt,32,5000,1,0.267248
8,4,decrypt,32,5000,1,1.299840
8,4,encrypt,64,1000,1,0.096742
8,4,decrypt,64,1000,1,1.108871
8,4,encrypt,64,5000,1,0.292618
8,4,decrypt,64,5000,1,1.286318
8,4,encrypt,128,1000,1,0.114029
8,4,decrypt,128,1000,1,0.096986
8,4,encrypt,128,5000,1,0.369127
8,4,decrypt,128,5000,1,0.342154
8,4,encrypt,256,1000,1,1.186652
8,4,decrypt,256,1000,1,0.158257
8,4,encrypt,256,5000,1,0.688151
8,4,decrypt,256,5000,1,1.680527
8,4,encrypt,1024,1000,1,1.618933
8,4,decrypt,1024,1000,1,1.462973
8,4,encrypt,1024,5000,1,7.543782
8,4,decrypt,1024,5000,1,6.930133
8,4,encrypt,2048,1000,1,5.963321
8,4,decrypt,2048,1000,1,5.490853
8,4,encrypt,2048,5000,1,28.960059
8,4,decrypt,2048,5000,1,26.712675
8,4,encrypt,4096,1000,1,23.501907
8,4,decrypt,4096,1000,1,21.381127
8,4,encrypt,4096,5000,1,114.613320
8,4,decrypt,4096,5000,1,135.780183
8,6,encrypt,32,1000,1,30.207581
8,6,decrypt,32,1000,1,0.114484
8,6,encrypt,32,5000,1,0.399284
8,6,decrypt,32,5000,1,1.421522
8,6,encrypt,64,1000,1,0.129901
8,6,decrypt,64,1000,1,1.115986
8,6,encrypt,64,5000,1,0.445127
8,6,decrypt,64,5000,1,1.434733
8,6,encrypt,128,1000,1,0.138326
8,6,decrypt,128,1000,1,0.123415
8,6,encrypt,128,5000,1,1.558430
8,6,decrypt,128,5000,1,1.583602
8,6,encrypt,256,1000,1,0.221438
8,6,decrypt,256,1000,1,0.197432
8,6,encrypt,256,5000,1,0.901849
8,6,decrypt,256,5000,1,0.825673
8,6,encrypt,1024,1000,1,1.607821
8,6,decrypt,1024,1000,1,2.527911
8,6,encrypt,1024,5000,1,7.728248
8,6,decrypt,1024,5000,1,8.147239
8,6,encrypt,2048,1000,1,6.050109
8,6,decrypt,2048,1000,1,5.435834
8,6,encrypt,2048,5000,1,28.996675
8,6,decrypt,2048,5000,1,26.608396
8,6,encrypt,4096,1000,1,23.378189
8,6,decrypt,4096,1000,1,21.364757
8,6,encrypt,4096,5000,1,114.701772
8,6,decrypt,4096,5000,1,105.096286
8,8,encrypt,32,1000,1,0.147450
8,8,decrypt,32,1000,1,1.142313
8,8,encrypt,32,5000,1,0.508052
8,8,decrypt,32,5000,1,1.545181
8,8,encrypt,64,1000,1,0.151435
8,8,decrypt,64,1000,1,0.137701
8,8,encrypt,64,5000,1,0.549628
8,8,decrypt,64,5000,1,1.636782
8,8,encrypt,128,1000,1,1.175919
8,8,decrypt,128,1000,1,1.181841
8,8,encrypt,128,5000,1,0.606983
8,8,decrypt,128,5000,1,0.612816
8,8,encrypt,256,1000,1,0.255383
8,8,decrypt,256,1000,1,0.227215
8,8,encrypt,256,5000,1,1.038912
8,8,decrypt,256,5000,1,0.981079
8,8,encrypt,1024,1000,1,1.662421
8,8,decrypt,1024,1000,1,1.497094
8,8,encrypt,1024,5000,1,7.894366
8,8,decrypt,1024,5000,1,8.336771
8,8,encrypt,2048,1000,1,6.096990
8,8,decrypt,2048,1000,1,5.520839
8,8,encrypt,2048,5000,1,29.291133
8,8,decrypt,2048,5000,1,26.900005
8,8,encrypt,4096,1000,1,23.417105
8,8,decrypt,4096,1000,1,21.405551
8,8,encrypt,4096,5000,1,114.611323
8,8,decrypt,4096,5000,1,105.460631
8,10,encrypt,32,1000,1,0.182064
8,10,decrypt,32,1000,1,1.166331
8,10,encrypt,32,5000,1,1.615013
8,10,decrypt,32,5000,1,0.687242
8,10,encrypt,64,1000,1,0.171457
8,10,decrypt,64,1000,1,0.154943
8,10,encrypt,64,5000,1,0.730066
8,10,decrypt,64,5000,1,1.714516
8,10,encrypt,128,1000,1,0.187469
8,10,decrypt,128,1000,1,0.186615
8,10,encrypt,128,5000,1,0.719092
8,10,decrypt,128,5000,1,0.790199
8,10,encrypt,256,1000,1,0.278562
8,10,decrypt,256,1000,1,0.256271
8,10,encrypt,256,5000,1,1.225471
8,10,decrypt,256,5000,1,1.124264
8,10,encrypt,1024,1000,1,1.700155
8,10,decrypt,1024,1000,1,1.536575
8,10,encrypt,1024,5000,1,7.950873
8,10,decrypt,1024,5000,1,7.363216
8,10,encrypt,2048,1000,1,6.048378
8,10,decrypt,2048,1000,1,5.542676
8,10,encrypt,2048,5000,1,30.355069
8,10,decrypt,2048,5000,1,26.920037
8,10,encrypt,4096,1000,1,24.449729
8,10,decrypt,4096,1000,1,21.425759
8,10,encrypt,4096,5000,1,114.693290
8,10,decrypt,4096,5000,1,105.372084
10,1,encrypt,32,1000,1,0.068213
10,1,decrypt,32,1000,1,1.075700
10,1,encrypt,32,5000,1,0.113435
10,1,decrypt,32,5000,1,1.138632
10,1,encrypt,64,1000,1,0.077694
10,1,decrypt,64,1000,1,1.078388
10,1,encrypt,64,5000,1,0.147308
10,1,decrypt,64,5000,1,1.156797
10,1,encrypt,128,1000,1,1.164573
10,1,decrypt,128,1000,1,1.088086
10,1,encrypt,128,5000,1,1.219498
10,1,decrypt,128,5000,1,1.236048
10,1,encrypt,256,1000,1,0.193985
10,1,decrypt,256,1000,1,0.166244
10,1,encrypt,256,5000,1,0.513044
10,1,decrypt,256,5000,1,0.438414
10,1,encrypt,1024,1000,1,1.504758
10,1,decrypt,1024,1000,1,1.417368
10,1,encrypt,1024,5000,1,6.944909
10,1,decrypt,1024,5000,1,6.600560
10,1,encrypt,2048,1000,1,5.658421
10,1,decrypt,2048,1000,1,5.373843
10,1,encrypt,2048,5000,1,27.461392
10,1,decrypt,2048,5000,1,26.085393
10,1,encrypt,4096,1000,1,23.632491
10,1,decrypt,4096,1000,1,21.234991
10,1,encrypt,4096,5000,1,110.396654
10,1,decrypt,4096,5000,1,104.346477
10,2,encrypt,32,1000,1,30.335665
10,2,decrypt,32,1000,1,1.103951
10,2,encrypt,32,5000,1,0.100327
10,2,decrypt,32,5000,1,0.087793
10,2,encrypt,64,1000,1,1.086408
10,2,decrypt,64,1000,1,0.047761
10,2,encrypt,64,5000,1,1.149631
10,2,decrypt,64,5000,1,1.147121
10,2,encrypt,128,1000,1,1.101324
10,2,decrypt,128,1000,1,0.082529
10,2,encrypt,128,5000,1,1.181689
10,2,decrypt,128,5000,1,0.160963
10,2,encrypt,256,1000,1,0.160403
10,2,decrypt,256,1000,1,0.131040
10,2,encrypt,256,5000,1,0.487439
10,2,decrypt,256,5000,1,0.393859
10,2,encrypt,1024,1000,1,1.269552
10,2,decrypt,1024,1000,1,1.117049
10,2,encrypt,1024,5000,1,5.814517
10,2,decrypt,1024,5000,1,5.319869
10,2,encrypt,2048,1000,1,4.724988
10,2,decrypt,2048,1000,1,4.284631
10,2,encrypt,2048,5000,1,22.776986
10,2,decrypt,2048,5000,1,20.856110
10,2,encrypt,4096,1000,1,18.626159
10,2,decrypt,4096,1000,1,16.904205
10,2,encrypt,4096,5000,1,90.503271
10,2,decrypt,4096,5000,1,83.037362
10,4,encrypt,32,1000,1,0.100737
10,4,decrypt,32,1000,1,0.092368
10,4,encrypt,32,5000,1,1.326447
10,4,decrypt,32,5000,1,0.268697
10,4,encrypt,64,1000,1,0.107475
10,4,decrypt,64,1000,1,1.151017
10,4,encrypt,64,5000,1,1.307612
10,4,decrypt,64,5000,1,0.268289
10,4,encrypt,128,1000,1,1.121843
10,4,decrypt,128,1000,1,1.112483
10,4,encrypt,128,5000,1,1.369523
10,4,decrypt,128,5000,1,1.365393
10,4,encrypt,256,1000,1,1.186379
10,4,decrypt,256,1000,1,0.147338
10,4,encrypt,256,5000,1,0.609970
10,4,decrypt,256,5000,1,0.550355
10,4,encrypt,1024,1000,1,2.346496
10,4,decrypt,1024,1000,1,1.180220
10,4,encrypt,1024,5000,1,6.106631
10,4,decrypt,1024,5000,1,5.608456
10,4,encrypt,2048,1000,1,4.831157
10,4,decrypt,2048,1000,1,4.430268
10,4,encrypt,2048,5000,1,23.267929
10,4,decrypt,2048,5000,1,21.448849
10,4,encrypt,4096,1000,1,18.915376
10,4,decrypt,4096,1000,1,17.380423
10,4,encrypt,4096,5000,1,92.969008
10,4,decrypt,4096,5000,1,85.024442
10,6,encrypt,32,1000,1,1.148233
10,6,decrypt,32,1000,1,1.180381
10,6,encrypt,32,5000,1,1.495357
10,6,decrypt,32,5000,1,1.393447
10,6,encrypt,64,1000,1,1.130306
10,6,decrypt,64,1000,1,1.167155
10,6,encrypt,64,5000,1,0.458399
10,6,decrypt,64,5000,1,1.462670
10,6,encrypt,128,1000,1,0.139932
10,6,decrypt,128,1000,1,1.180619
10,6,encrypt,128,5000,1,0.461354
10,6,decrypt,128,5000,1,0.487810
10,6,encrypt,256,1000,1,0.217272
10,6,decrypt,256,1000,1,0.184590
10,6,encrypt,256,5000,1,0.837519
10,6,decrypt,256,5000,1,0.677382
10,6,encrypt,1024,1000,1,1.362718
10,6,decrypt,1024,1000,1,1.225423
10,6,encrypt,1024,5000,1,7.334564
10,6,decrypt,1024,5000,1,5.786734
10,6,encrypt,2048,1000,1,4.934844
10,6,decrypt,2048,1000,1,4.441806
10,6,encrypt,2048,5000,1,23.357802
10,6,decrypt,2048,5000,1,21.465871
10,6,encrypt,4096,1000,1,19.989681
10,6,decrypt,4096,1000,1,17.161962
10,6,encrypt,4096,5000,1,92.145045
10,6,decrypt,4096,5000,1,84.442869
10,8,encrypt,32,1000,1,1.196549
10,8,decrypt,32,1000,1,1.165469
10,8,encrypt,32,5000,1,0.547840
10,8,decrypt,32,5000,1,1.520619
10,8,encrypt,64,1000,1,0.164226
10,8,decrypt,64,1000,1,1.198270
10,8,encrypt,64,5000,1,1.628542
10,8,decrypt,64,5000,1,0.560595
10,8,encrypt,128,1000,1,1.189144
10,8,decrypt,128,1000,1,1.161332
10,8,encrypt,128,5000,1,0.662445
10,8,decrypt,128,5000,1,1.675727
10,8,encrypt,256,1000,1,0.214695
10,8,decrypt,256,1000,1,0.215492
10,8,encrypt,256,5000,1,0.843220
10,8,decrypt,256,5000,1,0.897069
10,8,encrypt,1024,1000,1,1.366627
10,8,decrypt,1024,1000,1,1.241218
10,8,encrypt,1024,5000,1,6.414229
10,8,decrypt,1024,5000,1,5.918645
10,8,encrypt,2048,1000,1,4.935059
10,8,decrypt,2048,1000,1,4.493178
10,8,encrypt,2048,5000,1,23.587900
10,8,decrypt,2048,5000,1,21.672095
10,8,encrypt,4096,1000,1,18.928626
10,8,decrypt,4096,1000,1,17.239440
10,8,encrypt,4096,5000,1,92.037010
10,8,decrypt,4096,5000,1,84.428443
10,10,encrypt,32,1000,1,1.189745
10,10,decrypt,32,1000,1,0.181749
10,10,encrypt,32,5000,1,1.662718
10,10,decrypt,32,5000,1,1.691882
10,10,encrypt,64,1000,1,0.198273
10,10,decrypt,64,1000,1,1.188995
10,10,encrypt,64,5000,1,0.638091
10,10,decrypt,64,5000,1,1.759245
10,10,encrypt,128,1000,1,0.197837
10,10,decrypt,128,1000,1,0.195696
10,10,encrypt,128,5000,1,1.764517
10,10,decrypt,128,5000,1,1.794685
10,10,encrypt,256,1000,1,1.254512
10,10,decrypt,256,1000,1,0.250326
10,10,encrypt,256,5000,1,0.960413
10,10,decrypt,256,5000,1,1.058715
10,10,encrypt,1024,1000,1,2.452846
10,10,decrypt,1024,1000,1,1.273106
10,10,encrypt,1024,5000,1,6.586558
10,10,decrypt,1024,5000,1,6.103041
10,10,encrypt,2048,1000,1,4.978368
10,10,decrypt,2048,1000,1,4.518722
10,10,encrypt,2048,5000,1,23.765784
10,10,decrypt,2048,5000,1,21.793619
10,10,encrypt,4096,1000,1,18.941330
10,10,decrypt,4096,1000,1,17.195047
10,10,encrypt,4096,5000,1,91.995198
10,10,decrypt,4096,5000,1,84.551336
